Gene ID	P value	avg_log(Foldchange)	pct.1 (enriched cluster)	pct.2 (other clusters)	adjusted P value	cluster
LOC-Os03g187101	1.06E-31	0.476626099	0.294	0.01	4.16E-27	metaxylem
LOC-Os07g42924	5.41E-31	1.348661325	0.471	0.026	2.12E-26	metaxylem
LOC-Os03g26450	1.37E-30	0.73903735	0.765	0.071	5.35E-26	metaxylem
LOC-Os03g61670	4.17E-30	0.473262838	0.235	0.007	1.64E-25	metaxylem
LOC-Os01g625841	6.27E-30	0.499311152	0.294	0.01	2.46E-25	metaxylem
LOC-Os11g06910	6.37E-29	0.272609114	0.176	0.004	2.50E-24	metaxylem
LOC-Os10g02380	7.05E-29	0.364951185	0.294	0.011	2.76E-24	metaxylem
LOC-Os08g40080	3.42E-28	0.278442218	0.294	0.011	1.34E-23	metaxylem
LOC-Os01g04300	5.90E-28	2.451315951	0.941	0.138	2.31E-23	metaxylem
LOC-Os03g603401	8.66E-28	1.823852646	0.941	0.133	3.40E-23	metaxylem
LOC-Os06g23274	2.36E-27	0.440670816	0.471	0.028	9.27E-23	metaxylem
LOC-Os09g35860	2.64E-27	0.912365763	0.706	0.065	1.03E-22	metaxylem
LOC-Os03g035501	4.38E-27	0.480751652	0.471	0.029	1.72E-22	metaxylem
LOC-Os04g38880	7.77E-26	0.386175656	0.353	0.017	3.05E-21	metaxylem
LOC-Os03g10820	1.72E-25	0.70397535	0.706	0.072	6.74E-21	metaxylem
LOC-Os03g63580	1.34E-24	0.335509367	0.235	0.008	5.27E-20	metaxylem
LOC-Os06g114901	1.39E-24	1.468386476	0.882	0.115	5.47E-20	metaxylem
LOC-Os10g12750	4.08E-24	0.984352932	0.647	0.065	1.60E-19	metaxylem
LOC-Os02g208501	4.61E-23	2.141054416	0.882	0.137	1.81E-18	metaxylem
LOC-Os03g63060	7.52E-23	0.555185579	0.412	0.027	2.95E-18	metaxylem
LOC-Os01g020101	4.10E-22	2.17537739	0.882	0.141	1.61E-17	metaxylem
LOC-Os04g334501	4.57E-22	1.941016352	0.882	0.14	1.79E-17	metaxylem
LOC-Os04g51190	1.80E-21	0.284986263	0.176	0.005	7.06E-17	metaxylem
LOC-Os06g05980	2.32E-21	0.541545316	0.529	0.048	9.10E-17	metaxylem
LOC-Os09g19890	2.41E-21	0.524692786	0.529	0.045	9.46E-17	metaxylem
LOC-Os07g43770	3.03E-21	0.493488864	0.235	0.01	1.19E-16	metaxylem
LOC-Os09g19820	3.15E-21	0.485281941	0.412	0.029	1.24E-16	metaxylem
LOC-Os05g28520	8.95E-21	0.476371322	0.412	0.03	3.51E-16	metaxylem
LOC-Os08g38700	9.43E-21	0.288762482	0.176	0.005	3.70E-16	metaxylem
LOC-Os05g50080	2.83E-20	0.375738408	0.353	0.022	1.11E-15	metaxylem
LOC-Os01g67190	4.85E-20	0.513567526	0.353	0.023	1.90E-15	metaxylem
LOC-Os07g48680	6.17E-20	0.540135505	0.353	0.022	2.42E-15	metaxylem
LOC-Os02g139801	6.48E-20	1.424771704	0.941	0.176	2.54E-15	metaxylem
LOC-Os01g670901	8.25E-20	1.187474468	0.824	0.128	3.23E-15	metaxylem
LOC-Os01g42200	1.33E-19	0.416944044	0.235	0.01	5.21E-15	metaxylem
LOC-Os02g394901	1.88E-19	0.951552394	0.647	0.077	7.37E-15	metaxylem
LOC-Os06g49320	3.74E-19	0.619597944	0.529	0.054	1.47E-14	metaxylem
LOC-Os02g417801	5.18E-19	1.466521465	1	0.231	2.03E-14	metaxylem
LOC-Os01g424702	6.04E-19	1.680377486	0.882	0.175	2.37E-14	metaxylem
LOC-Os12g257001	7.57E-19	1.684367814	1	0.231	2.97E-14	metaxylem
LOC-Os06g11310	7.97E-19	0.975681492	0.412	0.032	3.13E-14	metaxylem
LOC-Os01g570402	1.09E-18	1.534377907	0.882	0.157	4.28E-14	metaxylem
LOC-Os06g46010	2.07E-18	0.389166403	0.294	0.017	8.12E-14	metaxylem
LOC-Os01g01650	2.33E-18	0.459012937	0.353	0.024	9.13E-14	metaxylem
LOC-Os08g41890	3.48E-18	0.610977142	0.471	0.043	1.37E-13	metaxylem
LOC-Os03g63380	3.94E-18	1.09203221	0.588	0.072	1.54E-13	metaxylem
LOC-Os01g65510	4.02E-18	0.87490689	0.529	0.055	1.58E-13	metaxylem
LOC-Os01g43520	7.37E-18	0.486605535	0.529	0.056	2.89E-13	metaxylem
LOC-Os12g03470	9.44E-18	0.82191918	0.588	0.073	3.70E-13	metaxylem
LOC-Os01g617601	1.14E-17	0.893971136	0.824	0.138	4.48E-13	metaxylem
LOC-Os12g07590	1.15E-17	0.408256545	0.412	0.034	4.49E-13	metaxylem
LOC-Os04g53580	1.33E-17	0.785042597	0.529	0.058	5.21E-13	metaxylem
LOC-Os02g328401	2.31E-17	1.791401033	1	0.29	9.06E-13	metaxylem
LOC-Os02g54030	5.72E-17	0.546536081	0.529	0.059	2.24E-12	metaxylem
LOC-Os03g12680	6.21E-17	0.472109883	0.471	0.046	2.43E-12	metaxylem
LOC-Os09g267801	9.51E-17	0.740113646	0.588	0.074	3.73E-12	metaxylem
LOC-Os01g481301	1.07E-16	1.019428405	0.824	0.144	4.18E-12	metaxylem
LOC-Os06g392601	1.52E-16	0.56954688	0.529	0.06	5.96E-12	metaxylem
LOC-Os11g480601	5.04E-16	0.646461004	0.529	0.06	1.98E-11	metaxylem
LOC-Os01g59760	5.86E-16	0.537783294	0.235	0.013	2.30E-11	metaxylem
LOC-Os11g47570	6.77E-16	1.050488424	0.588	0.075	2.65E-11	metaxylem
LOC-Os02g479801	7.96E-16	0.351108606	0.176	0.007	3.12E-11	metaxylem
LOC-Os11g06930	1.18E-15	0.34256035	0.353	0.028	4.64E-11	metaxylem
LOC-Os09g15284	1.22E-15	0.579737486	0.529	0.063	4.77E-11	metaxylem
LOC-Os03g189802	1.28E-15	0.788613798	0.529	0.064	5.01E-11	metaxylem
LOC-Os10g225703	1.47E-15	1.786407848	0.941	0.257	5.77E-11	metaxylem
LOC-Os11g076802	2.37E-15	0.867114409	0.706	0.118	9.28E-11	metaxylem
LOC-Os01g201811	3.21E-15	0.549822185	0.765	0.137	1.26E-10	metaxylem
LOC-Os03g56430	7.07E-15	0.490048147	0.353	0.03	2.77E-10	metaxylem
LOC-Os04g321101	1.28E-14	0.586683903	0.765	0.137	5.01E-10	metaxylem
LOC-Os01g529001	1.39E-14	0.330869859	0.353	0.03	5.44E-10	metaxylem
LOC-Os04g368201	1.74E-14	0.622124621	0.353	0.032	6.84E-10	metaxylem
LOC-Os04g420401	1.80E-14	0.503769439	0.235	0.014	7.07E-10	metaxylem
LOC-Os02g452001	2.85E-14	0.578184963	0.529	0.067	1.12E-09	metaxylem
LOC-Os11g076704	2.85E-14	1.504682642	1	0.333	1.12E-09	metaxylem
LOC-Os04g169701	3.53E-14	2.032620697	0.765	0.169	1.39E-09	metaxylem
LOC-Os04g43670	5.48E-14	0.292341721	0.235	0.015	2.15E-09	metaxylem
LOC-Os10g336302	5.69E-14	0.817793957	0.941	0.235	2.23E-09	metaxylem
LOC-Os08g40060	5.98E-14	0.890370932	0.588	0.094	2.35E-09	metaxylem
LOC-Os03g028601	6.52E-14	0.310054545	0.176	0.008	2.56E-09	metaxylem
LOC-Os01g16714	6.92E-14	1.292602553	0.941	0.291	2.71E-09	metaxylem
LOC-Os06g309501	8.15E-14	0.754467869	0.647	0.108	3.20E-09	metaxylem
LOC-Os05g488501	9.38E-14	0.7212107	0.471	0.056	3.68E-09	metaxylem
LOC-Os02g012802	1.05E-13	0.617044062	0.412	0.044	4.12E-09	metaxylem
LOC-Os03g18140	1.17E-13	1.702600119	0.765	0.182	4.58E-09	metaxylem
LOC-Os09g36250	1.23E-13	0.318574537	0.294	0.023	4.84E-09	metaxylem
LOC-Os10g42390	1.40E-13	0.277404556	0.294	0.023	5.48E-09	metaxylem
LOC-Os10g329801	1.54E-13	1.272765855	1	0.268	6.05E-09	metaxylem
LOC-Os07g39840	2.03E-13	0.397473059	0.412	0.046	7.98E-09	metaxylem
LOC-Os12g294301	2.20E-13	0.899190146	0.588	0.088	8.64E-09	metaxylem
LOC-Os12g01740	3.07E-13	0.565283177	0.529	0.076	1.20E-08	metaxylem
LOC-Os08g33110	3.45E-13	0.367402785	0.353	0.033	1.35E-08	metaxylem
LOC-Os11g01740	3.48E-13	0.552786227	0.647	0.108	1.36E-08	metaxylem
LOC-Os01g098801	3.67E-13	1.683266637	0.941	0.297	1.44E-08	metaxylem
LOC-Os05g07790	3.70E-13	0.864274657	0.588	0.098	1.45E-08	metaxylem
LOC-Os02g10190	4.25E-13	0.418001776	0.353	0.034	1.67E-08	metaxylem
LOC-Os07g430701	4.93E-13	1.441132266	0.941	0.329	1.93E-08	metaxylem
LOC-Os02g46350	9.63E-13	0.597253453	0.471	0.064	3.78E-08	metaxylem
LOC-Os03g64030	1.04E-12	0.321663576	0.353	0.035	4.09E-08	metaxylem
LOC-Os03g616301	1.23E-12	0.646964801	0.647	0.12	4.84E-08	metaxylem
LOC-Os03g110601	1.30E-12	2.015360405	1	0.53	5.11E-08	metaxylem
LOC-Os01g21960	2.04E-12	0.551680774	0.706	0.142	7.98E-08	metaxylem
LOC-Os03g58330	2.11E-12	0.435092152	0.412	0.049	8.27E-08	metaxylem
LOC-Os05g02900	2.16E-12	0.642833981	0.118	0.004	8.46E-08	metaxylem
LOC-Os06g453802	2.34E-12	0.980165133	0.882	0.259	9.19E-08	metaxylem
LOC-Os03g226801	2.93E-12	1.044235985	0.706	0.143	1.15E-07	metaxylem
LOC-Os03g299201	3.03E-12	1.375163401	0.824	0.232	1.19E-07	metaxylem
LOC-Os11g47560	3.40E-12	0.251279698	0.235	0.017	1.33E-07	metaxylem
LOC-Os02g44000	3.55E-12	0.495899694	0.471	0.065	1.39E-07	metaxylem
LOC-Os04g455102	3.74E-12	0.725115072	0.471	0.067	1.47E-07	metaxylem
LOC-Os09g254901	4.04E-12	1.202084899	0.941	0.26	1.58E-07	metaxylem
LOC-Os09g383701	4.23E-12	0.352217805	0.529	0.079	1.66E-07	metaxylem
LOC-Os04g55560	4.34E-12	0.46622094	0.529	0.079	1.70E-07	metaxylem
LOC-Os05g039602	6.22E-12	1.386685758	1	0.327	2.44E-07	metaxylem
LOC-Os01g63050	8.50E-12	0.318706959	0.294	0.027	3.33E-07	metaxylem
LOC-Os11g405901	9.77E-12	0.653088494	0.412	0.051	3.83E-07	metaxylem
LOC-Os03g11210	1.04E-11	1.102162922	0.824	0.222	4.07E-07	metaxylem
LOC-Os05g19030	1.25E-11	0.791582152	0.706	0.15	4.90E-07	metaxylem
LOC-Os12g07550	1.29E-11	0.687446453	0.765	0.157	5.05E-07	metaxylem
LOC-Os05g466101	1.47E-11	1.228330251	0.647	0.138	5.78E-07	metaxylem
LOC-Os09g266101	1.52E-11	1.775597534	0.941	0.366	5.98E-07	metaxylem
LOC-Os02g30470	2.09E-11	0.413542258	0.294	0.028	8.19E-07	metaxylem
LOC-Os01g022001	2.09E-11	1.016817939	0.882	0.263	8.20E-07	metaxylem
LOC-Os10g391701	2.53E-11	0.87500788	0.588	0.11	9.91E-07	metaxylem
LOC-Os05g117802	2.62E-11	1.466700749	0.941	0.415	1.03E-06	metaxylem
LOC-Os07g373102	2.92E-11	1.062667527	0.765	0.195	1.14E-06	metaxylem
LOC-Os05g23393	2.96E-11	0.480715341	0.529	0.085	1.16E-06	metaxylem
LOC-Os08g393301	3.58E-11	1.00674502	0.412	0.054	1.40E-06	metaxylem
LOC-Os03g489501	3.60E-11	0.927257094	0.824	0.26	1.41E-06	metaxylem
LOC-Os03g43930	3.78E-11	0.34487524	0.176	0.011	1.48E-06	metaxylem
LOC-Os12g023701	3.87E-11	1.161557649	0.529	0.09	1.52E-06	metaxylem
LOC-Os06g460002	4.06E-11	1.144404051	1	0.428	1.59E-06	metaxylem
LOC-Os07g016602	4.18E-11	1.338913988	1	0.781	1.64E-06	metaxylem
LOC-Os12g025891	4.61E-11	0.882268507	0.706	0.164	1.81E-06	metaxylem
LOC-Os04g15690	5.29E-11	0.589120867	0.647	0.125	2.07E-06	metaxylem
LOC-Os03g15630	6.12E-11	0.637920361	0.882	0.229	2.40E-06	metaxylem
LOC-Os01g090102	6.53E-11	1.129017111	1	0.899	2.56E-06	metaxylem
LOC-Os01g710501	6.87E-11	0.672840171	0.647	0.131	2.69E-06	metaxylem
LOC-Os09g204201	6.92E-11	0.433654191	0.176	0.011	2.71E-06	metaxylem
LOC-Os01g546201	7.10E-11	1.149681551	1	0.331	2.78E-06	metaxylem
LOC-Os05g386301	9.48E-11	0.932379931	1	0.544	3.72E-06	metaxylem
LOC-Os04g479901	1.07E-10	0.27062302	0.294	0.029	4.18E-06	metaxylem
LOC-Os06g13230	1.11E-10	0.381377814	0.471	0.072	4.35E-06	metaxylem
LOC-Os06g394702	1.13E-10	1.507347456	1	0.656	4.42E-06	metaxylem
LOC-Os07g019103	1.25E-10	0.658349326	0.765	0.186	4.91E-06	metaxylem
LOC-Os04g30800	1.36E-10	0.537144712	0.706	0.162	5.33E-06	metaxylem
LOC-Os05g482701	1.52E-10	0.977264752	0.941	0.34	5.96E-06	metaxylem
LOC-Os07g450601	1.60E-10	1.35388272	1	0.878	6.27E-06	metaxylem
LOC-Os04g588001	1.68E-10	1.247260076	1	0.483	6.58E-06	metaxylem
LOC-Os09g14700	2.17E-10	0.967197771	0.235	0.02	8.50E-06	metaxylem
LOC-Os04g54230	2.46E-10	0.854758607	0.706	0.181	9.63E-06	metaxylem
LOC-Os01g43420	2.71E-10	0.639832959	0.647	0.152	1.06E-05	metaxylem
LOC-Os01g146701	3.86E-10	2.931328935	0.765	0.254	1.51E-05	metaxylem
LOC-Os01g194501	4.06E-10	1.733312202	1	0.488	1.59E-05	metaxylem
LOC-Os08g392901	4.35E-10	0.543383425	0.353	0.044	1.71E-05	metaxylem
LOC-Os01g64760	5.16E-10	0.4507377	0.647	0.144	2.02E-05	metaxylem
LOC-Os11g28130	6.71E-10	0.30164556	0.294	0.032	2.63E-05	metaxylem
LOC-Os01g096201	7.39E-10	1.057839356	1	0.538	2.90E-05	metaxylem
LOC-Os03g115301	7.46E-10	0.817946443	0.941	0.41	2.93E-05	metaxylem
LOC-Os02g54500	8.27E-10	0.36295572	0.353	0.045	3.24E-05	metaxylem
LOC-Os05g386901	1.03E-09	1.223036574	0.588	0.125	4.04E-05	metaxylem
LOC-Os03g488201	1.10E-09	0.841514154	0.706	0.184	4.33E-05	metaxylem
LOC-Os02g55080	1.14E-09	0.545324481	0.647	0.147	4.46E-05	metaxylem
LOC-Os03g03590	1.27E-09	0.346507568	0.471	0.075	4.99E-05	metaxylem
LOC-Os03g102401	1.38E-09	0.429151343	0.647	0.138	5.39E-05	metaxylem
LOC-Os08g341901	1.57E-09	0.630317983	0.706	0.191	6.17E-05	metaxylem
LOC-Os06g108904	1.68E-09	0.949787913	1	0.801	6.59E-05	metaxylem
LOC-Os02g53520	1.84E-09	0.562277873	0.588	0.128	7.21E-05	metaxylem
LOC-Os03g526301	2.09E-09	0.889538861	1	0.47	8.20E-05	metaxylem
LOC-Os08g44620	2.29E-09	0.485546764	0.588	0.121	8.97E-05	metaxylem
LOC-Os12g256903	2.30E-09	1.267742888	1	0.534	9.02E-05	metaxylem
LOC-Os04g44670	2.34E-09	0.64510189	0.529	0.104	9.16E-05	metaxylem
LOC-Os12g02700	2.44E-09	0.368534652	0.353	0.047	9.57E-05	metaxylem
LOC-Os05g064402	4.27E-09	0.520563996	0.529	0.108	0.000167344	metaxylem
LOC-Os08g39490	4.32E-09	0.893340449	0.765	0.238	0.000169302	metaxylem
LOC-Os05g067201	4.65E-09	1.055827966	0.765	0.233	0.000182509	metaxylem
LOC-Os12g15470	4.66E-09	0.784967015	0.529	0.112	0.000182757	metaxylem
LOC-Os04g580551	5.28E-09	0.461388665	0.471	0.082	0.000206917	metaxylem
LOC-Os03g298501	5.51E-09	0.963895917	0.824	0.295	0.000216018	metaxylem
LOC-Os01g160302	5.97E-09	1.355304102	1	0.731	0.000234167	metaxylem
LOC-Os09g292702	6.19E-09	0.846352202	1	0.726	0.00024267	metaxylem
LOC-Os03g169802	6.60E-09	1.278653327	1	0.892	0.000259016	metaxylem
LOC-Os09g02170	6.95E-09	0.589541846	0.706	0.189	0.000272624	metaxylem
LOC-Os11g03730	8.78E-09	0.320863418	0.294	0.036	0.000344165	metaxylem
LOC-Os04g509701	9.24E-09	1.226510316	1	0.552	0.000362227	metaxylem
LOC-Os03g188902	9.83E-09	0.687696101	0.824	0.266	0.000385517	metaxylem
LOC-Os08g30930	1.04E-08	0.554617264	0.471	0.089	0.000409333	metaxylem
LOC-Os01g65550	1.20E-08	0.363690838	0.471	0.085	0.000470709	metaxylem
LOC-Os06g130601	1.35E-08	0.636749132	0.529	0.123	0.000530713	metaxylem
LOC-Os08g055201	1.53E-08	0.597601211	0.529	0.106	0.000601446	metaxylem
LOC-Os07g096001	1.64E-08	0.750127955	1	0.801	0.000644313	metaxylem
LOC-Os04g289901	1.68E-08	1.046767438	1	0.717	0.000657262	metaxylem
LOC-Os01g591501	2.16E-08	1.049192311	1	0.855	0.000847116	metaxylem
LOC-Os01g121001	2.31E-08	0.576179874	0.706	0.192	0.0009067	metaxylem
LOC-Os06g221501	2.49E-08	0.301747863	0.294	0.036	0.000975233	metaxylem
LOC-Os01g66330	2.64E-08	0.253391224	0.294	0.038	0.00103566	metaxylem
LOC-Os03g159402	2.75E-08	1.236926708	1	0.801	0.001078178	metaxylem
LOC-Os06g44050	2.86E-08	0.257026692	0.235	0.025	0.001122831	metaxylem
LOC-Os06g367401	3.07E-08	0.640690853	0.765	0.226	0.001203374	metaxylem
LOC-Os09g367701	3.18E-08	0.542398034	0.706	0.204	0.001247838	metaxylem
LOC-Os12g015601	3.50E-08	0.989576963	0.765	0.272	0.001373571	metaxylem
LOC-Os01g570303	3.52E-08	1.374987123	0.941	0.53	0.001379836	metaxylem
LOC-Os04g119801	3.67E-08	0.729528151	0.765	0.23	0.00143984	metaxylem
LOC-Os04g532402	3.70E-08	1.043703956	1	0.714	0.001450423	metaxylem
LOC-Os04g437603	4.35E-08	0.993056942	0.941	0.449	0.001706256	metaxylem
LOC-Os03g32470	4.88E-08	0.431252501	0.471	0.09	0.0019147	metaxylem
LOC-Os09g338603	5.00E-08	0.992355614	0.941	0.468	0.00196006	metaxylem
LOC-Os01g70190	5.01E-08	1.204110805	0.941	0.52	0.001966728	metaxylem
LOC-Os03g16260	5.41E-08	0.381815595	0.353	0.055	0.002123043	metaxylem
LOC-Os07g142703	5.46E-08	1.244766374	1	0.623	0.002139728	metaxylem
LOC-Os01g51390	5.63E-08	0.325249795	0.353	0.055	0.002209233	metaxylem
LOC-Os01g57740	6.05E-08	0.519447303	0.647	0.172	0.002371433	metaxylem
LOC-Os06g111301	6.18E-08	1.362339481	1	0.924	0.00242321	metaxylem
LOC-Os02g462102	6.53E-08	0.863825193	0.765	0.267	0.002561638	metaxylem
LOC-Os03g607602	6.90E-08	0.987632676	0.941	0.444	0.002706774	metaxylem
LOC-Os09g304863	7.12E-08	1.225819547	1	0.654	0.00279287	metaxylem
LOC-Os07g278101	7.24E-08	1.183884262	1	0.661	0.002838529	metaxylem
LOC-Os08g412902	7.69E-08	1.39479908	0.824	0.385	0.003016018	metaxylem
LOC-Os09g02729	8.44E-08	0.36019071	0.412	0.075	0.003308558	metaxylem
LOC-Os02g25080	8.50E-08	0.467911671	0.412	0.076	0.003334027	metaxylem
LOC-Os02g31140	8.73E-08	0.269586681	0.294	0.04	0.00342434	metaxylem
LOC-Os01g108501	8.78E-08	0.642458837	0.353	0.056	0.003444951	metaxylem
LOC-Os04g48750	8.80E-08	0.312083514	0.353	0.057	0.003452909	metaxylem
LOC-Os01g626201	9.95E-08	0.614671434	0.824	0.322	0.003903898	metaxylem
LOC-Os12g38810	1.06E-07	0.337879209	0.471	0.091	0.004175453	metaxylem
LOC-Os08g289702	1.07E-07	0.371885635	0.176	0.016	0.004178754	metaxylem
LOC-Os07g340201	1.24E-07	0.274106325	0.471	0.09	0.004876646	metaxylem
LOC-Os02g508601	1.25E-07	1.050112725	0.647	0.211	0.0049108	metaxylem
LOC-Os09g23360	1.32E-07	0.328353391	0.412	0.078	0.005192824	metaxylem
LOC-Os11g06740	1.32E-07	0.658390855	0.706	0.24	0.005195335	metaxylem
LOC-Os04g04030	1.68E-07	0.362721858	0.471	0.1	0.0065867	metaxylem
LOC-Os05g46200	1.88E-07	0.837882082	0.765	0.352	0.007378228	metaxylem
LOC-Os04g316101	1.94E-07	0.892411395	0.824	0.33	0.007609297	metaxylem
LOC-Os01g41010	2.04E-07	0.943118574	0.941	0.411	0.007987812	metaxylem
LOC-Os10g205101	2.38E-07	0.714114656	0.706	0.206	0.009318962	metaxylem
LOC-Os03g53860	2.59E-07	0.543507386	0.471	0.099	0.010146112	metaxylem
LOC-Os08g432701	2.61E-07	0.85044226	0.941	0.47	0.01022021	metaxylem
LOC-Os01g457301	2.65E-07	1.133631547	0.647	0.188	0.010391976	metaxylem
LOC-Os03g554201	2.73E-07	0.817209896	0.765	0.273	0.010687753	metaxylem
LOC-Os02g40000	2.73E-07	0.319706657	0.353	0.061	0.010701794	metaxylem
LOC-Os02g35144	2.79E-07	0.295620466	0.294	0.044	0.010949774	metaxylem
LOC-Os02g38340	2.83E-07	0.770106678	0.765	0.248	0.011089614	metaxylem
LOC-Os01g52890	2.92E-07	0.506064204	0.706	0.209	0.011444803	metaxylem
LOC-Os05g489801	2.92E-07	0.923762584	0.882	0.488	0.011451739	metaxylem
LOC-Os02g04325	3.00E-07	0.468733955	0.529	0.126	0.011748147	metaxylem
LOC-Os08g36980	3.16E-07	0.276593321	0.471	0.098	0.012387372	metaxylem
LOC-Os05g386101	3.18E-07	0.476215823	0.706	0.223	0.012455775	metaxylem
LOC-Os03g540501	3.19E-07	1.131269466	0.765	0.294	0.012503211	metaxylem
LOC-Os05g435401	3.26E-07	0.391301643	0.824	0.266	0.012803907	metaxylem
LOC-Os01g096401	3.39E-07	0.617390242	0.412	0.084	0.013275515	metaxylem
LOC-Os03g167801	3.45E-07	0.331364334	0.529	0.116	0.013542064	metaxylem
LOC-Os05g32210	3.47E-07	0.320453443	0.294	0.044	0.013590575	metaxylem
LOC-Os09g35730	3.54E-07	1.127869715	0.824	0.404	0.013874218	metaxylem
LOC-Os07g38470	3.60E-07	0.372873606	0.353	0.06	0.014117604	metaxylem
LOC-Os10g371901	4.59E-07	1.340796045	0.706	0.288	0.017997717	metaxylem
LOC-Os05g24550	5.07E-07	0.801046036	0.765	0.307	0.019886964	metaxylem
LOC-Os02g52160	5.26E-07	0.552334976	0.588	0.159	0.020618781	metaxylem
LOC-Os08g41280	5.46E-07	0.965636314	0.941	0.431	0.021417581	metaxylem
LOC-Os02g152301	5.47E-07	1.218371595	0.941	0.744	0.021443718	metaxylem
LOC-Os03g145701	5.53E-07	0.695225998	0.882	0.374	0.021682594	metaxylem
LOC-Os05g47670	5.73E-07	0.422677965	0.471	0.106	0.022452098	metaxylem
LOC-Os07g413601	6.01E-07	0.895781648	0.941	0.501	0.023568093	metaxylem
LOC-Os02g024102	6.31E-07	0.741048902	0.471	0.109	0.02475047	metaxylem
LOC-Os07g28440	6.47E-07	0.86190496	0.882	0.553	0.025372041	metaxylem
LOC-Os04g028302	6.65E-07	0.733816725	1	0.728	0.026072685	metaxylem
LOC-Os07g465701	8.04E-07	0.794597284	0.941	0.484	0.031511167	metaxylem
LOC-Os05g35190	8.36E-07	0.909338015	0.882	0.445	0.032795516	metaxylem
LOC-Os03g154601	8.43E-07	0.960906047	0.824	0.361	0.033077007	metaxylem
LOC-Os03g47930	8.84E-07	0.47128265	0.647	0.21	0.034653959	metaxylem
LOC-Os04g421341	8.88E-07	0.641333892	1	0.499	0.034828575	metaxylem
LOC-Os09g136501	8.90E-07	1.334692464	0.529	0.13	0.03491636	metaxylem
LOC-Os04g407001	8.99E-07	0.424447159	0.588	0.154	0.035272529	metaxylem
LOC-Os11g475002	9.55E-07	1.12222241	0.765	0.286	0.037449509	metaxylem
LOC-Os03g445602	9.91E-07	0.683880761	1	0.57	0.038876479	metaxylem
LOC-Os11g07889	9.94E-07	0.396247659	0.294	0.047	0.03898639	metaxylem
LOC-Os03g15840	1.08E-06	0.549168198	0.706	0.241	0.042524629	metaxylem
LOC-Os12g24580	1.15E-06	1.182992683	0.647	0.24	0.04522337	metaxylem
LOC-Os02g33060	1.18E-06	0.518085824	0.529	0.138	0.04639674	metaxylem
LOC-Os05g06450	1.22E-06	0.287908149	0.353	0.065	0.047727419	metaxylem
LOC-Os03g205201	1.23E-06	0.385638159	0.529	0.139	0.048315619	metaxylem
LOC-Os10g20600	1.29E-06	0.485507004	0.529	0.15	0.050499818	metaxylem
LOC-Os08g405002	1.41E-06	0.94552855	0.765	0.281	0.055357614	metaxylem
LOC-Os02g25840	1.70E-06	0.335676088	0.353	0.067	0.06679491	metaxylem
LOC-Os03g516001	1.83E-06	0.81719606	1	0.861	0.071899659	metaxylem
LOC-Os07g398101	1.91E-06	0.536257779	0.588	0.178	0.074880801	metaxylem
LOC-Os03g437201	1.98E-06	0.340183779	0.412	0.083	0.077752431	metaxylem
LOC-Os09g02650	2.06E-06	0.431025884	0.471	0.12	0.08080708	metaxylem
LOC-Os02g150202	2.07E-06	0.578035545	0.529	0.146	0.081220861	metaxylem
LOC-Os02g212801	2.12E-06	0.858281542	1	0.87	0.083052434	metaxylem
LOC-Os02g473701	2.15E-06	0.73080193	0.529	0.138	0.084201741	metaxylem
LOC-Os09g32240	2.18E-06	0.387192882	0.412	0.09	0.085676407	metaxylem
LOC-Os02g415901	2.20E-06	0.872014322	1	0.933	0.086419027	metaxylem
LOC-Os03g60700	2.23E-06	0.439133374	0.471	0.119	0.08732255	metaxylem
LOC-Os03g55410	2.26E-06	0.398224452	0.235	0.033	0.088511308	metaxylem
LOC-Os06g473402	2.39E-06	0.734238119	1	0.927	0.09367161	metaxylem
LOC-Os06g046501	2.66E-06	0.653712026	0.882	0.538	0.104130934	metaxylem
LOC-Os01g43910	2.79E-06	0.598421492	0.706	0.305	0.109507648	metaxylem
LOC-Os11g475101	2.88E-06	0.340709934	0.353	0.068	0.113100113	metaxylem
LOC-Os09g363501	2.99E-06	0.909441738	0.882	0.568	0.117329717	metaxylem
LOC-Os01g617101	3.01E-06	0.632663289	0.706	0.276	0.117909808	metaxylem
LOC-Os05g200501	3.07E-06	0.763480777	0.882	0.501	0.12042224	metaxylem
LOC-Os04g495501	3.12E-06	0.41206521	0.588	0.162	0.122265181	metaxylem
LOC-Os08g035702	3.13E-06	0.617391252	0.824	0.35	0.122899608	metaxylem
LOC-Os03g02840	3.15E-06	0.320612263	0.294	0.051	0.123710391	metaxylem
LOC-Os01g60040	3.17E-06	0.705638079	0.706	0.283	0.124339511	metaxylem
LOC-Os05g076502	3.32E-06	0.725164044	0.882	0.371	0.130283047	metaxylem
LOC-Os04g325502	3.41E-06	0.708875751	0.882	0.468	0.133824367	metaxylem
LOC-Os08g14860	3.42E-06	0.430683566	0.235	0.034	0.134304069	metaxylem
LOC-Os01g477802	3.68E-06	0.924588217	1	0.799	0.144356623	metaxylem
LOC-Os01g615001	3.72E-06	1.034519197	0.765	0.342	0.145987974	metaxylem
LOC-Os12g329502	4.02E-06	0.712720903	0.941	0.815	0.157744842	metaxylem
LOC-Os02g13150	4.06E-06	0.316484776	0.412	0.092	0.159052854	metaxylem
LOC-Os03g092801	4.13E-06	0.368654768	0.588	0.181	0.161875771	metaxylem
LOC-Os05g33610	4.40E-06	0.479584864	0.706	0.257	0.172508232	metaxylem
